code,name,market,industry,listed
474490,유안타제16호스팩,KOSDAQ,금융 지원 서비스업,2024-05-02
412540,제일엠앤에스,KOSDAQ,특수 목적용 기계 제조업,2024-04-30
451250,삐아,KOSDAQ,기타 화학제품 제조업,2024-04-25
475250,하나33호스팩,KOSDAQ,금융 지원 서비스업,2024-04-24
474930,신한제13호스팩,KOSDAQ,금융 지원 서비스업,2024-04-22
474660,신한제12호스팩,KOSDAQ,금융 지원 서비스업,2024-04-15
461030,아이엠비디엑스,KOSDAQ,자연과학 및 공학 연구개발업,2024-04-03
475240,하나32호스팩,KOSDAQ,금융 지원 서비스업,2024-03-27
455900,엔젤로보틱스,KOSDAQ,특수 목적용 기계 제조업,2024-03-26
420570,제이투케이바이오,KOSDAQ,기타 화학제품 제조업,2024-03-25
437730,삼현,KOSDAQ,자동차 신품 부품 제조업,2024-03-21
036220,오상헬스케어,KOSDAQ,의료용 기기 제조업,2024-03-13
199430,케이엔알시스템,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2024-03-07
469900,하나31호스팩,KOSDAQ,금융 지원 서비스업,2024-03-05
472230,SK증권제11호스팩,KOSDAQ,금융 지원 서비스업,2024-03-04
473050,유안타제15호스팩,KOSDAQ,금융 지원 서비스업,2024-02-29
468760,유진스팩10호,KOSDAQ,금융 지원 서비스업,2024-02-29
418620,E8,KOSDAQ,소프트웨어 개발 및 공급업,2024-02-23
360350,코셈,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2024-02-23
068100,케이웨더,KOSDAQ,일반 목적용 기계 제조업,2024-02-22
452430,사피엔반도체,KOSDAQ,반도체 제조업,2024-02-19
443670,에스피소프트,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2024-02-15
415380,스튜디오삼익,KOSDAQ,기타 생활용품 소매업,2024-02-06
472850,폰드그룹,KOSDAQ,섬유  의복  신발 및 가죽제품 소매업,2024-02-02
469480,IBKS제24호스팩,KOSDAQ,금융 지원 서비스업,2024-02-01
199550,레이저옵텍,KOSDAQ,의료용 기기 제조업,2024-02-01
452400,이닉스,KOSDAQ,자동차 신품 부품 제조업,2024-02-01
105760,포스뱅크,KOSDAQ,일반 목적용 기계 제조업,2024-01-29
460930,현대힘스,KOSDAQ,선박 및 보트 건조업,2024-01-26
440290,HB인베스트먼트,KOSDAQ,기타 금융업,2024-01-25
362990,드림인사이트,KOSDAQ,광고업,2024-01-25
457550,우진엔텍,KOSDAQ,그외 기타 전문  과학 및 기술 서비스업,2024-01-24
452190,한빛레이저,KOSDAQ,특수 목적용 기계 제조업,2024-01-04
109670,씨싸이트,KOSDAQ,봉제의복 제조업,2023-12-21
439580,블루엠텍,KOSDAQ,기타 전문 도매업,2023-12-13
417200,LS머트리얼즈,KOSDAQ,전자부품 제조업,2023-12-12
432470,케이엔에스,KOSDAQ,특수 목적용 기계 제조업,2023-12-06
338840,와이바이오로직스,KOSDAQ,자연과학 및 공학 연구개발업,2023-12-05
355690,에이텀,KOSDAQ,전자부품 제조업,2023-12-01
453860,에이에스텍,KOSDAQ,기타 화학제품 제조업,2023-11-28
402490,그린리소스,KOSDAQ,반도체 제조업,2023-11-24
452160,제이엔비,KOSDAQ,특수 목적용 기계 제조업,2023-11-24
452280,한선엔지니어링,KOSDAQ,기타 금속 가공제품 제조업,2023-11-24
448280,에코아이,KOSDAQ,기타 전문 서비스업,2023-11-21
352090,스톰테크,KOSDAQ,플라스틱제품 제조업,2023-11-20
452300,캡스톤파트너스,KOSDAQ,기타 금융업,2023-11-15
365330,에스와이스틸텍,KOSDAQ,구조용 금속제품  탱크 및 증기발생기 제조업,2023-11-13
445090,에이직랜드,KOSDAQ,반도체 제조업,2023-11-13
446540,메가터치,KOSDAQ,일차전지 및 이차전지 제조업,2023-11-09
413640,비아이매트릭스,KOSDAQ,소프트웨어 개발 및 공급업,2023-11-09
451760,컨텍,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2023-11-09
372320,큐로셀,KOSDAQ,자연과학 및 공학 연구개발업,2023-11-09
088280,쏘닉스,KOSDAQ,반도체 제조업,2023-11-07
188260,세니젠,KOSDAQ,그외 기타 제품 제조업,2023-11-03
290560,파라택시스이더리움,KOSDAQ,소프트웨어 개발 및 공급업,2023-11-03
240600,유진테크놀로지,KOSDAQ,기타 금속 가공제품 제조업,2023-11-02
221800,지구홀딩스,KOSDAQ,기타 과학기술 서비스업,2023-11-02
432720,퀄리타스반도체,KOSDAQ,반도체 제조업,2023-10-27
396470,워트,KOSDAQ,특수 목적용 기계 제조업,2023-10-26
246250,에스엘에스바이오,KOSDAQ,그외 기타 전문  과학 및 기술 서비스업,2023-10-20
416180,신성에스티,KOSDAQ,자동차 신품 부품 제조업,2023-10-19
445180,퓨릿,KOSDAQ,기초 화학물질 제조업,2023-10-18
451220,아이엠티,KOSDAQ,특수 목적용 기계 제조업,2023-10-10
443250,레뷰코퍼레이션,KOSDAQ,광고업,2023-10-06
430690,한싹,KOSDAQ,소프트웨어 개발 및 공급업,2023-10-04
418470,KT밀리의서재,KOSDAQ,서적  잡지 및 기타 인쇄물 출판업,2023-09-27
450520,인스웨이브,KOSDAQ,소프트웨어 개발 및 공급업,2023-09-25
403490,우듬지팜,KOSDAQ,과실  채소 가공 및 저장 처리업,2023-09-19
384470,코어라인소프트,KOSDAQ,소프트웨어 개발 및 공급업,2023-09-18
146060,율촌,KOSDAQ,1차 철강 제조업,2023-09-08
355390,크라우드웍스,KOSDAQ,소프트웨어 개발 및 공급업,2023-08-31
418250,시큐레터,KOSDAQ,소프트웨어 개발 및 공급업,2023-08-24
424960,스마트레이더시스템,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2023-08-22
210120,캔버스엔,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2023-08-17
448710,코츠테크놀로지,KOSDAQ,컴퓨터 및 주변장치 제조업,2023-08-10
445680,큐리옥스바이오시스템즈,KOSDAQ,의료용 기기 제조업,2023-08-10
440110,파두,KOSDAQ,반도체 제조업,2023-08-07
373170,엠아이큐브솔루션,KOSDAQ,소프트웨어 개발 및 공급업,2023-08-04
429270,시지트로닉스,KOSDAQ,반도체 제조업,2023-08-03
172670,에이엘티,KOSDAQ,반도체 제조업,2023-07-27
388870,파로스아이바이오,KOSDAQ,자연과학 및 공학 연구개발업,2023-07-27
438700,버넥트,KOSDAQ,소프트웨어 개발 및 공급업,2023-07-26
406820,뷰티스킨,KOSDAQ,기타 화학제품 제조업,2023-07-24
432430,와이랩,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2023-07-20
321370,센서뷰,KOSDAQ,전자부품 제조업,2023-07-19
378340,필에너지,KOSDAQ,특수 목적용 기계 제조업,2023-07-14
274400,이노시뮬레이션,KOSDAQ,소프트웨어 개발 및 공급업,2023-07-06
354320,알멕,KOSDAQ,1차 비철금속 제조업,2023-06-30
440320,오픈놀,KOSDAQ,소프트웨어 개발 및 공급업,2023-06-30
232830,아이티센피엔에스,KOSDAQ,소프트웨어 개발 및 공급업,2023-06-29
303360,프로티아,KOSDAQ,의료용 기기 제조업,2023-06-16
348080,큐라티스,KOSDAQ,자연과학 및 공학 연구개발업,2023-06-15
439090,마녀공장,KOSDAQ,기타 화학제품 제조업,2023-06-08
405920,나라셀라,KOSDAQ,음·식료품 및 담배 도매업,2023-06-02
285800,진영,KOSDAQ,플라스틱제품 제조업,2023-06-01
420770,기가비스,KOSDAQ,특수 목적용 기계 제조업,2023-05-24
271830,팸텍,KOSDAQ,특수 목적용 기계 제조업,2023-05-23
434480,모니터랩,KOSDAQ,소프트웨어 개발 및 공급업,2023-05-19
340810,시선AI,KOSDAQ,소프트웨어 개발 및 공급업,2023-05-19
446840,지슨,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2023-05-17
417790,트루엔,KOSDAQ,영상 및 음향기기 제조업,2023-05-17
304360,에스바이오메딕스,KOSDAQ,의약품 제조업,2023-05-04
298830,슈어소프트테크,KOSDAQ,소프트웨어 개발 및 공급업,2023-04-28
393210,토마토시스템,KOSDAQ,소프트웨어 개발 및 공급업,2023-04-27
424980,마이크로투나노,KOSDAQ,반도체 제조업,2023-04-26
318160,셀바이오휴먼텍,KOSDAQ,기타 섬유제품 제조업,2023-04-20
358570,지아이이노베이션,KOSDAQ,자연과학 및 공학 연구개발업,2023-03-30
309960,LB인베스트먼트,KOSDAQ,기타 금융업,2023-03-29
356680,엑스게이트,KOSDAQ,소프트웨어 개발 및 공급업,2023-03-16
282720,금양그린파워,KOSDAQ,전기 및 통신 공사업,2023-03-13
418420,라온텍,KOSDAQ,전자부품 제조업,2023-03-09
389020,자람테크놀로지,KOSDAQ,반도체 제조업,2023-03-07
417010,나노팀,KOSDAQ,일반 목적용 기계 제조업,2023-03-03
199730,바이오인프라,KOSDAQ,자연과학 및 공학 연구개발업,2023-03-02
344860,이노진,KOSDAQ,기타 화학제품 제조업,2023-02-20
127980,화인써키트,KOSDAQ,전자부품 제조업,2023-02-17
418550,제이오,KOSDAQ,건축기술  엔지니어링 및 관련 기술 서비스업,2023-02-16
411080,샌즈랩,KOSDAQ,소프트웨어 개발 및 공급업,2023-02-15
407400,꿈비,KOSDAQ,가구 제조업,2023-02-09
408900,스튜디오미르,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2023-02-07
419050,삼기에너지솔루션즈,KOSDAQ,자동차 신품 부품 제조업,2023-02-03
417860,오브젠,KOSDAQ,소프트웨어 개발 및 공급업,2023-01-30
254490,미래반도체,KOSDAQ,기타 전문 도매업,2023-01-27
425040,티이엠씨,KOSDAQ,기초 화학물질 제조업,2023-01-19
198940,한주라이트메탈,KOSDAQ,1차 비철금속 제조업,2023-01-19
380540,옵티코어,KOSDAQ,마그네틱 및 광학 매체 제조업,2022-12-29
162300,신스틸,KOSDAQ,1차 철강 제조업,2022-12-23
417180,핑거스토리,KOSDAQ,기타 정보 서비스업,2022-12-08
419530,SAMG엔터,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2022-12-06
168360,펨트론,KOSDAQ,특수 목적용 기계 제조업,2022-11-24
389470,인벤티지랩,KOSDAQ,자연과학 및 공학 연구개발업,2022-11-22
419080,엔젯,KOSDAQ,특수 목적용 기계 제조업,2022-11-18
084440,유비온,KOSDAQ,소프트웨어 개발 및 공급업,2022-11-18
204610,티쓰리,KOSDAQ,소프트웨어 개발 및 공급업,2022-11-17
425420,티에프이,KOSDAQ,전자부품 제조업,2022-11-17
372170,윤성에프앤씨,KOSDAQ,특수 목적용 기계 제조업,2022-11-14
383930,디티앤씨알오,KOSDAQ,자연과학 및 공학 연구개발업,2022-11-11
348340,뉴로메카,KOSDAQ,특수 목적용 기계 제조업,2022-11-04
417500,제이아이테크,KOSDAQ,기타 화학제품 제조업,2022-11-04
405100,큐알티,KOSDAQ,그외 기타 전문  과학 및 기술 서비스업,2022-11-02
417840,저스템,KOSDAQ,특수 목적용 기계 제조업,2022-10-28
419120,산돌,KOSDAQ,소프트웨어 개발 및 공급업,2022-10-27
405000,플라즈맵,KOSDAQ,의료용 기기 제조업,2022-10-21
291810,핀텔,KOSDAQ,소프트웨어 개발 및 공급업,2022-10-20
378800,샤페론,KOSDAQ,기초 의약물질 제조업,2022-10-19
419540,비스토스,KOSDAQ,의료용 기기 제조업,2022-10-18
360070,탑머티리얼,KOSDAQ,일차전지 및 이차전지 제조업,2022-10-18
389500,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,2022-10-17
368970,오에스피,KOSDAQ,동물용 사료 및 조제식품 제조업,2022-10-14
417970,모델솔루션,KOSDAQ,특수 목적용 기계 제조업,2022-10-07
296640,이노에이엑스,KOSDAQ,소프트웨어 개발 및 공급업,2022-10-07
441270,파인엠텍,KOSDAQ,전자부품 제조업,2022-10-07
067370,선바이오,KOSDAQ,의약품 제조업,2022-10-05
393890,더블유씨피,KOSDAQ,일차전지 및 이차전지 제조업,2022-09-30
314140,알피바이오,KOSDAQ,의약품 제조업,2022-09-29
394280,오픈엣지테크놀로지,KOSDAQ,소프트웨어 개발 및 공급업,2022-09-26
129920,대성하이텍,KOSDAQ,특수 목적용 기계 제조업,2022-08-22
148930,에이치와이티씨,KOSDAQ,기타 금속 가공제품 제조업,2022-08-09
107600,새빗켐,KOSDAQ,기타 화학제품 제조업,2022-08-04
368600,아이씨에이치,KOSDAQ,전자부품 제조업,2022-07-29
365340,성일하이텍,KOSDAQ,기초 화학물질 제조업,2022-07-28
397030,에이프릴바이오,KOSDAQ,자연과학 및 공학 연구개발업,2022-07-28
424760,벨로크,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2022-07-22
328130,루닛,KOSDAQ,소프트웨어 개발 및 공급업,2022-07-21
403870,HPSP,KOSDAQ,특수 목적용 기계 제조업,2022-07-15
112290,와이씨켐,KOSDAQ,기타 화학제품 제조업,2022-07-14
402030,코난테크놀로지,KOSDAQ,소프트웨어 개발 및 공급업,2022-07-07
396270,넥스트칩,KOSDAQ,반도체 제조업,2022-07-01
412350,레이저쎌,KOSDAQ,특수 목적용 기계 제조업,2022-06-24
310210,보로노이,KOSDAQ,자연과학 및 공학 연구개발업,2022-06-24
377460,큐에이드,KOSDAQ,개인 및 가정용품 수리업,2022-06-23
148780,비큐AI,KOSDAQ,소프트웨어 개발 및 공급업,2022-06-20
382900,범한퓨얼셀,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2022-06-17
362320,청담글로벌,KOSDAQ,생활용품 도매업,2022-06-03
399720,가온칩스,KOSDAQ,반도체 제조업,2022-05-20
389260,대명에너지,KOSDAQ,건물 건설업,2022-05-16
389140,포바이포,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2022-04-28
388050,지투파워,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2022-04-01
413630,씨피시스템,KOSDAQ,플라스틱제품 제조업,2022-03-31
396300,HT로보틱스,KOSDAQ,기타 금속 가공제품 제조업,2022-03-24
366030,나인앤컴퍼니,KOSDAQ,의복 액세서리 제조업,2022-03-23
388720,유일로보틱스,KOSDAQ,특수 목적용 기계 제조업,2022-03-18
288980,모아데이타,KOSDAQ,소프트웨어 개발 및 공급업,2022-03-10
408920,메쎄이상,KOSDAQ,기타 사업지원 서비스업,2022-03-07
376930,노을,KOSDAQ,의료용 기기 제조업,2022-03-03
146320,비씨엔씨,KOSDAQ,반도체 제조업,2022-03-03
371950,풍원정밀,KOSDAQ,전자부품 제조업,2022-02-28
330730,스톤브릿지벤처스,KOSDAQ,기타 금융업,2022-02-25
365900,브이씨,KOSDAQ,운동 및 경기용구 제조업,2022-02-24
370090,퓨런티어,KOSDAQ,측정  시험  항해  제어 및 기타 정밀기기 제조업; 광학기기 제외,2022-02-23
251120,바이오에프디엔씨,KOSDAQ,기초 의약물질 제조업,2022-02-21
211050,인카금융서비스,KOSDAQ,보험 및 연금관련 서비스업,2022-02-16
137080,나래나노텍,KOSDAQ,특수 목적용 기계 제조업,2022-02-08
136410,아셈스,KOSDAQ,플라스틱제품 제조업,2022-02-07
276040,스코넥,KOSDAQ,소프트웨어 개발 및 공급업,2022-02-04
377330,이지트로닉스,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2022-02-04
179530,애드바이오텍,KOSDAQ,의약품 제조업,2022-01-24
102370,케이옥션,KOSDAQ,상품 중개업,2022-01-24
353590,오토앤,KOSDAQ,자동차 부품 및 내장품 판매업,2022-01-20
200350,아티스트스튜디오,KOSDAQ,영화  비디오물  방송프로그램 제작 및 배급업,2021-12-30
199800,툴젠,KOSDAQ,자연과학 및 공학 연구개발업,2021-12-10
377480,마음AI,KOSDAQ,소프트웨어 개발 및 공급업,2021-11-23
361570,알비더블유,KOSDAQ,오디오물 출판 및 원판 녹음업,2021-11-22
290090,트윔,KOSDAQ,소프트웨어 개발 및 공급업,2021-11-17
372800,아이티아이즈,KOSDAQ,소프트웨어 개발 및 공급업,2021-11-11
311320,지오엘리먼트,KOSDAQ,전자부품 제조업,2021-11-11
357880,SKAI,KOSDAQ,소프트웨어 개발 및 공급업,2021-11-10
376300,디어유,KOSDAQ,소프트웨어 개발 및 공급업,2021-11-10
389030,지니너스,KOSDAQ,자연과학 및 공학 연구개발업,2021-11-08
376180,피코그램,KOSDAQ,그외 기타 제품 제조업,2021-11-03
348370,엔켐,KOSDAQ,기초 화학물질 제조업,2021-11-01
377450,리파인,KOSDAQ,기타 정보 서비스업,2021-10-29
382800,지앤비에스 에코,KOSDAQ,특수 목적용 기계 제조업,2021-10-29
114840,아이패밀리에스씨,KOSDAQ,기타 화학제품 제조업,2021-10-28
261780,아리바이오LAB,KOSDAQ,자연과학 및 공학 연구개발업,2021-10-22
382480,지아이텍,KOSDAQ,특수 목적용 기계 제조업,2021-10-21
391710,코닉오토메이션,KOSDAQ,특수 목적용 기계 제조업,2021-10-15
376290,씨유테크,KOSDAQ,전자부품 제조업,2021-10-08
159010,아스플로,KOSDAQ,일반 목적용 기계 제조업,2021-10-07
382840,원준,KOSDAQ,특수 목적용 기계 제조업,2021-10-07
257720,실리콘투,KOSDAQ,상품 종합 도매업,2021-09-29
260970,에스앤디,KOSDAQ,기타 식품 제조업,2021-09-29
377220,프롬바이오,KOSDAQ,기타 식품 제조업,2021-09-28
099430,바이오플러스,KOSDAQ,기초 의약물질 제조업,2021-09-27
273640,와이엠텍,KOSDAQ,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,2021-09-10
203400,에이비온,KOSDAQ,자연과학 및 공학 연구개발업,2021-09-08
388790,라이콤,KOSDAQ,통신 및 방송 장비 제조업,2021-09-03
308080,바이젠셀,KOSDAQ,자연과학 및 공학 연구개발업,2021-08-25
099390,브레인즈컴퍼니,KOSDAQ,소프트웨어 개발 및 공급업,2021-08-19
315640,딥노이드,KOSDAQ,소프트웨어 개발 및 공급업,2021-08-17
058970,엠로,KOSDAQ,소프트웨어 개발 및 공급업,2021-08-13
367000,플래티어,KOSDAQ,소프트웨어 개발 및 공급업,2021-08-12
376980,원티드랩,KOSDAQ,소프트웨어 개발 및 공급업,2021-08-11
195940,HK이노엔,KOSDAQ,의약품 제조업,2021-08-09
270660,에브리봇,KOSDAQ,가정용 기기 제조업,2021-07-28
377030,비트맥스,KOSDAQ,소프트웨어 개발 및 공급업,2021-07-27
365270,큐라클,KOSDAQ,자연과학 및 공학 연구개발업,2021-07-22
352910,오비고,KOSDAQ,컴퓨터 프로그래밍  시스템 통합 및 관리업,2021-07-13
357580,아모센스,KOSDAQ,전자부품 제조업,2021-06-25
303530,이노뎁,KOSDAQ,소프트웨어 개발 및 공급업,2021-06-18
232680,라온로보틱스,KOSDAQ,특수 목적용 기계 제조업,2021-06-17
187660,페니트리움바이오,KOSDAQ,자연과학 및 공학 연구개발업,2021-06-03
383310,에코프로에이치엔,KOSDAQ,기타 화학제품 제조업,2021-05-28
363250,진시스템,KOSDAQ,의료용 기기 제조업,2021-05-26
276730,한울앤제주,KOSDAQ,알코올음료 제조업,2021-05-26
361670,삼영에스앤씨,KOSDAQ,전자부품 제조업,2021-05-21
